# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:42:05 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,5755,2:13.933.523,15.052.854 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 10 00 00 01 0D 18 B8 00 10 00 00 01 0D 18 9C 0A 10 00 00 01 0D 18 B0 0B 10 00 00 01 0D 18 8D 0C 10 00 00 01 0D 18 84 14 10 00 00 01 0D 18 BB 14 10 00 00 01 0D 18 A1 15 10 00 00 01,,ABC<.............................................…
1,,5756,2:13.933.523,14.006.604 ms,,,05,01,   [15 IN-NAK],,,
1,,5757,2:13.948.525,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5758,2:13.948.528,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 10 00 00 01 0D 18 B8 00 10 00 00 01 0D 18 9C 0A 10 00 00 01 0D 18 B0 0B 10 00 00 01 0D 18 8D 0C 10 00 00 01 0D 18 84 14 10 00 00 01 0D 18 BB 14 10 00 00 01 0D 18 A1 15 10 00 00 01 68 2A,,.ABC<............................................…
1,,5759,2:13.948.574,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5760,2:13.949.522,19.005.500 ms,,,,,[20 SOF],,[Frames: 465 - 484] ,
0,,5761,2:13.949.525,19.053.500 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0D 19 A9 0C 10 00 00 01 0D 19 87 0D 10 00 00 01 0D 19 8D 0D 10 00 00 01 0D 19 90 0D 10 00 00 01 0D 19 8B 0E 10 00 00 01 0D 19 82 11 10 00 00 01 0D 19 AB 12 10 00 00 01 0D 19 86 13,,ABC<.............................................…
1,,5762,2:13.949.525,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,5763,2:13.968.528,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5764,2:13.968.531,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 19 A9 0C 10 00 00 01 0D 19 87 0D 10 00 00 01 0D 19 8D 0D 10 00 00 01 0D 19 90 0D 10 00 00 01 0D 19 8B 0E 10 00 00 01 0D 19 82 11 10 00 00 01 0D 19 AB 12 10 00 00 01 0D 19 86 13 F6 2B,,KABC<............................................…
1,,5765,2:13.968.577,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5766,2:13.969.525,19.005.562 ms,,,,,[20 SOF],,[Frames: 485 - 504] ,
0,,5767,2:13.969.528,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 10 00 00 01 0D 19 A2 14 10 00 00 01 0D 19 AB 14 10 00 00 01 0D 19 AE 14 10 00 00 01 0D 1A A2 00 10 00 00 01 0D 1A B2 0B 10 00 00 01 0D 1A A5 10 10 00 00 00 00 00 00 00 00 00 00 00,,ABC1.............................................…
1,,5768,2:13.969.528,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,5769,2:13.988.531,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5770,2:13.988.534,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 10 00 00 01 0D 19 A2 14 10 00 00 01 0D 19 AB 14 10 00 00 01 0D 19 AE 14 10 00 00 01 0D 1A A2 00 10 00 00 01 0D 1A B2 0B 10 00 00 01 0D 1A A5 10 10 00 00 00 00 00 00 00 00 00 00 00 B2 20,,.ABC1............................................…
1,,5771,2:13.988.580,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5772,2:13.989.528,492.071.437 ms,,,,,[493 SOF],,[Frames: 505 - 997] ,
0,,5773,2:13.989.531,492.119.270 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 9B 00 00 01 0D 1A AF 12 10 00 00 01 0D 1A B9 13 10 00 00 01 0D 1A 87 15 10 00 00 01,,ABC<Q.665455...........!.........................…
1,,5774,2:13.989.531,491.073.062 ms,,,05,01,   [492 IN-NAK],,,
1,,5775,2:14.481.600,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5776,2:14.481.603,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 9B 00 00 01 0D 1A AF 12 10 00 00 01 0D 1A B9 13 10 00 00 01 0D 1A 87 15 10 00 00 01 4B A8,,KABC<Q.665455...........!........................…
1,,5777,2:14.481.649,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5778,2:14.482.596,2.833 us,,,,,[1 SOF],,[Frame: 998] ,
0,,5779,2:14.482.600,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0D 1B 94 01 10 00 00 01 0D 1B 9A 09 10 00 00 01 0D 1B A0 0D 10 00 00 01 0D 1B AB 0D 10 00 00 01 0D 1B 86 10 10 00 00 01 0D 1B A6 14 10 00 00 01 0D 1B AC 14 10 00 00 01 0D 1B B5 14,,ABC<.............................................…
1,,5780,2:14.482.600,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5781,2:14.482.603,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 1B 94 01 10 00 00 01 0D 1B 9A 09 10 00 00 01 0D 1B A0 0D 10 00 00 01 0D 1B AB 0D 10 00 00 01 0D 1B 86 10 10 00 00 01 0D 1B A6 14 10 00 00 01 0D 1B AC 14 10 00 00 01 0D 1B B5 14 3D 66,,.ABC<............................................…
1,,5782,2:14.482.649,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5783,2:14.483.596,14.004.875 ms,,,,,[15 SOF],,[Frames: 999 - 1013] ,
0,,5784,2:14.483.600,14.052.791 ms,64 B,,05,01,IN txn   [14 POLL],41 42 43 3C 10 00 00 01 0D 1B 82 15 10 00 00 01 0D 1C A1 09 10 00 00 01 0D 1C B2 0B 10 00 00 01 0D 1C A3 0C 10 00 00 01 0D 1C A4 0E 10 00 00 01 0D 1C A7 0E 10 00 00 01 0D 1C A1 12 10 00 00 01,,ABC<.............................................…
1,,5785,2:14.483.600,13.006.562 ms,,,05,01,   [14 IN-NAK],,,
1,,5786,2:14.497.602,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5787,2:14.497.605,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 1B 82 15 10 00 00 01 0D 1C A1 09 10 00 00 01 0D 1C B2 0B 10 00 00 01 0D 1C A3 0C 10 00 00 01 0D 1C A4 0E 10 00 00 01 0D 1C A7 0E 10 00 00 01 0D 1C A1 12 10 00 00 01 23 85,,KABC<............................................…
1,,5788,2:14.497.651,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5789,2:14.498.599,19.005.479 ms,,,,,[20 SOF],,[Frames: 1014 - 1033] ,
0,,5790,2:14.498.602,19.053.312 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0D 01 E0 00 10 00 00 01 0D 01 E3 0B 10 00 00 01 0D 01 F0 0C 10 00 00 01 0D 01 CC 0E 10 00 00 01 0D 01 F4 12 10 00 00 01 0D 01 F3 14 10 00 00 01 0D 02 C0 11 10 00 00 01 0D 02 C3 12,,ABC<.............................................…
1,,5791,2:14.498.602,18.007.104 ms,,,05,01,   [19 IN-NAK],,,
1,,5792,2:14.517.605,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5793,2:14.517.608,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 01 E0 00 10 00 00 01 0D 01 E3 0B 10 00 00 01 0D 01 F0 0C 10 00 00 01 0D 01 CC 0E 10 00 00 01 0D 01 F4 12 10 00 00 01 0D 01 F3 14 10 00 00 01 0D 02 C0 11 10 00 00 01 0D 02 C3 12 55 5C,,.ABC<............................................…
1,,5794,2:14.517.654,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5795,2:14.518.601,19.005.479 ms,,,,,[20 SOF],,[Frames: 1034 - 1053] ,
0,,5796,2:14.518.605,19.053.562 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 10 00 00 01 0D 02 F6 13 10 00 00 01 0D 02 CE 15 10 00 00 01 0D 02 E2 16 10 09 53 E4 40 08 0D 03 CF 13 0A 0D 23 D0 13 0A 0D 03 D0 13 0B 00 00 01 0D 00 00 00 00 00 00 00 00 00 00 00,,ABC1..........................S.@.......#........…
1,,5797,2:14.518.605,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,5798,2:14.537.607,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5799,2:14.537.611,45.583 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 10 00 00 01 0D 02 F6 13 10 00 00 01 0D 02 CE 15 10 00 00 01 0D 02 E2 16 10 09 53 E4 40 08 0D 03 CF 13 0A 0D 23 D0 13 0A 0D 03 D0 13 0B 00 00 01 0D 00 00 00 00 00 00 00 00 00 00 00 3F B3,,KABC1..........................S.@.......#.......…
1,,5800,2:14.537.657,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5801,2:14.538.604,492.071.500 ms,,,,,[493 SOF],,[Frames: 1054 - 1546] ,
0,,5802,2:14.538.608,492.119.583 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 4A 03 D5 14 10 00 00 01 0D 03 E6 15 10 00 00 01 0D 04 FA 0E 10 00 00 01 0D 04 C9 0F,,ABC<Q.665455...........!............J............…
1,,5803,2:14.538.608,491.073.145 ms,,,05,01,   [492 IN-NAK],,,
1,,5804,2:15.030.676,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5805,2:15.030.679,45.583 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 4A 03 D5 14 10 00 00 01 0D 03 E6 15 10 00 00 01 0D 04 FA 0E 10 00 00 01 0D 04 C9 0F FE B9,,.ABC<Q.665455...........!............J...........…
1,,5806,2:15.030.726,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5807,2:15.031.673,2.812 us,,,,,[1 SOF],,[Frame: 1547] ,
0,,5808,2:15.031.676,50.916 us,64 B,,05,01,IN txn,41 42 43 3C 10 00 00 01 0D 04 C1 11 10 00 00 01 0D 04 DE 12 10 00 00 01 0D 04 C3 13 10 00 00 01 0D 04 F7 14 10 00 00 01 0D 05 D4 0F 10 00 00 01 0D 05 DF 12 10 00 00 01 0D 05 D8 13 10 00 00 01,,ABC<.............................................…
1,,5809,2:15.031.676,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5810,2:15.031.679,45.604 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 04 C1 11 10 00 00 01 0D 04 DE 12 10 00 00 01 0D 04 C3 13 10 00 00 01 0D 04 F7 14 10 00 00 01 0D 05 D4 0F 10 00 00 01 0D 05 DF 12 10 00 00 01 0D 05 D8 13 10 00 00 01 0A 7F,,KABC<............................................…
1,,5811,2:15.031.726,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5812,2:15.032.673,15.004.937 ms,,,,,[16 SOF],,[Frames: 1548 - 1563] ,
0,,5813,2:15.032.676,15.052.854 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 0D 06 C5 08 10 00 00 01 0D 06 EA 0E 10 00 00 01 0D 06 DA 10 10 00 00 01 0D 06 DC 14 10 00 00 01 0D 07 D5 0C 10 00 00 01 0D 07 D9 0D 10 00 00 01 0D 07 D2 0E 10 00 00 01 0D 07 C7 11,,ABC<.............................................…
1,,5814,2:15.032.676,14.006.604 ms,,,05,01,   [15 IN-NAK],,,
1,,5815,2:15.047.679,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5816,2:15.047.682,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 06 C5 08 10 00 00 01 0D 06 EA 0E 10 00 00 01 0D 06 DA 10 10 00 00 01 0D 06 DC 14 10 00 00 01 0D 07 D5 0C 10 00 00 01 0D 07 D9 0D 10 00 00 01 0D 07 D2 0E 10 00 00 01 0D 07 C7 11 BE 22,,.ABC<............................................…
1,,5817,2:15.047.728,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5818,2:15.048.675,18.005.375 ms,,,,,[19 SOF],,[Frames: 1564 - 1582] ,
0,,5819,2:15.048.679,18.053.458 ms,64 B,,05,01,IN txn   [18 POLL],41 42 43 3C 10 00 00 01 0D 07 E6 12 10 00 00 01 0D 07 F3 16 10 00 00 01 0D 07 FB 16 10 00 00 01 0D 08 C0 0F 10 00 00 01 0D 08 D3 12 10 00 00 01 0D 08 FA 13 10 00 00 01 0D 08 D3 15 10 00 00 01,,ABC<.............................................…
1,,5820,2:15.048.679,17.007.020 ms,,,05,01,   [18 IN-NAK],,,
1,,5821,2:15.066.681,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5822,2:15.066.684,45.583 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 10 00 00 01 0D 07 E6 12 10 00 00 01 0D 07 F3 16 10 00 00 01 0D 07 FB 16 10 00 00 01 0D 08 C0 0F 10 00 00 01 0D 08 D3 12 10 00 00 01 0D 08 FA 13 10 00 00 01 0D 08 D3 15 10 00 00 01 AF 5E,,KABC<............................................…
1,,5823,2:15.066.731,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5824,2:15.067.678,19.005.479 ms,,,,,[20 SOF],,[Frames: 1583 - 1602] ,
0,,5825,2:15.067.681,19.053.645 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 0D 09 DD 04 10 00 00 01 0D 09 FB 0D 10 00 00 01 0D 09 F8 11 10 00 00 01 0D 09 CB 12 10 00 00 01 0D 09 EA 13 10 00 00 01 0D 09 F2 13 10 00 00 01 0D 00 00 00 00 00 00 00 00 00 00 00,,ABC1.............................................…
1,,5826,2:15.067.681,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,5827,2:15.086.684,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5828,2:15.086.687,45.666 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 0D 09 DD 04 10 00 00 01 0D 09 FB 0D 10 00 00 01 0D 09 F8 11 10 00 00 01 0D 09 CB 12 10 00 00 01 0D 09 EA 13 10 00 00 01 0D 09 F2 13 10 00 00 01 0D 00 00 00 00 00 00 00 00 00 00 00 98 1A,,.ABC1............................................…
1,,5829,2:15.086.733,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5830,2:15.087.681,493.071.604 ms,,,,,[494 SOF],,[Frames: 1603 - 48] ,
0,,5831,2:15.087.684,493.119.604 ms,64 B,,05,01,IN txn   [493 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 7F 09 D3 15 10 00 00 01 0D 0A D0 08 10 09 53 E4 40 08 0D 2A FB 0A 0C 0D 0A FB 0B 0C,,ABC<Q.665455...........!.........................…
1,,5832,2:15.087.684,492.073.166 ms,,,05,01,   [493 IN-NAK],,,
1,,5833,2:15.580.753,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5834,2:15.580.756,45.604 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 7F 09 D3 15 10 00 00 01 0D 0A D0 08 10 09 53 E4 40 08 0D 2A FB 0A 0C 0D 0A FB 0B 0C 9C D9,,KABC<Q.665455...........!........................…
1,,5835,2:15.580.802,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5836,2:15.581.750,2.833 us,,,,,[1 SOF],,[Frame: 49] ,
0,,5837,2:15.581.753,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 00 00 01 0D 0A D9 0D 10 00 00 01 0D 0A CD 0E 10 00 00 01 0D 0A DF 11 10 00 00 01 0D 0A E9 13 10 00 00 01 0D 0B CD 0B 10 00 00 01 0D 0B E8 0E 10 00 00 01 0D 0B CF 13 10 00 00 01 0D,,ABC<.............................................…
1,,5838,2:15.581.753,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5839,2:15.581.756,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 00 00 01 0D 0A D9 0D 10 00 00 01 0D 0A CD 0E 10 00 00 01 0D 0A DF 11 10 00 00 01 0D 0A E9 13 10 00 00 01 0D 0B CD 0B 10 00 00 01 0D 0B E8 0E 10 00 00 01 0D 0B CF 13 10 00 00 01 0D 74 8B,,.ABC<............................................…
1,,5840,2:15.581.802,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5841,2:15.582.750,14.004.791 ms,,,,,[15 SOF],,[Frames: 50 - 64] ,
0,,5842,2:15.582.753,14.052.708 ms,64 B,,05,01,IN txn   [14 POLL],41 42 43 3C 0B CE 15 10 00 00 01 0D 0C E2 09 10 00 00 01 0D 0C E6 0C 10 00 00 01 0D 0C EC 0D 10 00 00 01 0D 0C DE 0E 10 00 00 01 0D 0C DD 12 10 00 00 01 0D 0C CB 15 10 00 00 01 0D 0C E7 15 10,,ABC<.............................................…
1,,5843,2:15.582.753,13.006.583 ms,,,05,01,   [14 IN-NAK],,,
1,,5844,2:15.596.755,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5845,2:15.596.758,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0B CE 15 10 00 00 01 0D 0C E2 09 10 00 00 01 0D 0C E6 0C 10 00 00 01 0D 0C EC 0D 10 00 00 01 0D 0C DE 0E 10 00 00 01 0D 0C DD 12 10 00 00 01 0D 0C CB 15 10 00 00 01 0D 0C E7 15 10 11 91,,KABC<............................................…
1,,5846,2:15.596.804,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5847,2:15.597.752,19.005.479 ms,,,,,[20 SOF],,[Frames: 65 - 84] ,
0,,5848,2:15.597.755,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 00 00 01 0D 0D E3 00 10 00 00 01 0D 0D ED 08 10 00 00 01 0D 0D DA 0E 10 00 00 01 0D 0D CA 10 10 00 00 01 0D 0E FA 0C 10 00 00 01 0D 0E ED 10 10 00 00 01 0D 0E E0 15 10 00 00 01 0D,,ABC<.............................................…
1,,5849,2:15.597.755,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,5850,2:15.616.758,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5851,2:15.616.761,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 00 00 01 0D 0D E3 00 10 00 00 01 0D 0D ED 08 10 00 00 01 0D 0D DA 0E 10 00 00 01 0D 0D CA 10 10 00 00 01 0D 0E FA 0C 10 00 00 01 0D 0E ED 10 10 00 00 01 0D 0E E0 15 10 00 00 01 0D 07 53,,.ABC<............................................…
1,,5852,2:15.616.807,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5853,2:15.617.755,19.005.520 ms,,,,,[20 SOF],,[Frames: 85 - 104] ,
0,,5854,2:15.617.758,19.053.520 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 0E CC 16 10 00 00 01 0D 0E F4 16 10 00 00 01 0D 0F C6 05 10 00 00 01 0D 0F F6 17 10 00 00 01 0D 10 F4 0D 10 09 33 E4 41 08 13 13 13 13 13 13 D6 48 00 00 00 00 00 00 00 00 00 00 00,,ABC1.....................................3.A.....…
1,,5855,2:15.617.758,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,5856,2:15.636.761,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5857,2:15.636.764,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 0E CC 16 10 00 00 01 0D 0E F4 16 10 00 00 01 0D 0F C6 05 10 00 00 01 0D 0F F6 17 10 00 00 01 0D 10 F4 0D 10 09 33 E4 41 08 13 13 13 13 13 13 D6 48 00 00 00 00 00 00 00 00 00 00 00 0F D3,,KABC1.....................................3.A....…
1,,5858,2:15.636.810,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5859,2:15.637.757,20.005.645 ms,,,,,[21 SOF],,[Frames: 105 - 125] ,
0,,5860,2:15.657.764,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A4 A7 66 54 55 9A 00 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,5861,2:15.657.764,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,5862,2:15.657.767,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A4 A7 66 54 55 9A 00 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4F 50,,K...(Q.665455...........!..............fTU.......…
1,,5863,2:15.657.813,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5864,2:15.658.760,113.018.583 ms,,,,,[114 SOF],,[Frames: 126 - 239] ,
0,,5865,2:15.637.761,134.069.437 ms,64 B,,05,01,IN txn   [134 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,5866,2:15.637.761,133.023.229 ms,,,05,01,   [134 IN-NAK],,,
1,,5867,2:15.771.780,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5868,2:15.771.783,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,5869,2:15.771.829,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5870,2:15.772.776,52.010.083 ms,,,,,[53 SOF],,[Frames: 240 - 292] ,
0,,5871,2:15.824.787,50.770 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 D8 A7 66 54 55 9A 04 00 00 00 5F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU....._..…
1,,5872,2:15.824.787,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,5873,2:15.824.790,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 D8 A7 66 54 55 9A 04 00 00 00 5F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 40,,....<Q.665455...........!........G.....fTU....._.…
1,,5874,2:15.824.836,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,5875,2:15.825.784,2.833 us,,,,,[1 SOF],,[Frame: 293] ,
0,,5876,2:15.825.787,50.770 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,5877,2:15.825.787,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,5878,2:15.825.790,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3B A8,,K...,............................................…
1,,5879,2:15.825.836,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5880,2:15.826.784,772.110.500 ms,,,,,[773 SOF],,[Frames: 294 - 1066] ,
0,,5881,2:15.772.780,826.165.979 ms,64 B,,05,01,IN txn   [826 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 73 00 00 01 0D 18 48 0E 10 00 00 01 0D 18 63 11 10 00 00 01 0D 18 67 12 10 00 00 01,,ABC<Q.665455...........!............s.....H......…
1,,5882,2:15.772.780,825.119.750 ms,,,05,01,   [826 IN-NAK],,,
1,,5883,2:16.598.895,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5884,2:16.598.898,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 73 00 00 01 0D 18 48 0E 10 00 00 01 0D 18 63 11 10 00 00 01 0D 18 67 12 10 00 00 01 83 D4,,KABC<Q.665455...........!............s.....H.....…
1,,5885,2:16.598.944,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5886,2:16.599.892,2.833 us,,,,,[1 SOF],,[Frame: 1067] ,
0,,5887,2:16.599.895,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0D 18 75 12 10 00 00 01 0D 19 5C 10 10 00 00 01 0D 19 63 10 10 00 00 01 0D 19 79 15 10 00 00 01 0D 19 7B 15 10 00 00 01 0D 1A 7B 14 10 00 00 01 0D 1A 40 15 10 00 00 01 0D 1B 56 09,,ABC<..u.......\.......c.......y.......{.......{..…
1,,5888,2:16.599.895,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,5889,2:16.599.898,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 18 75 12 10 00 00 01 0D 19 5C 10 10 00 00 01 0D 19 63 10 10 00 00 01 0D 19 79 15 10 00 00 01 0D 19 7B 15 10 00 00 01 0D 1A 7B 14 10 00 00 01 0D 1A 40 15 10 00 00 01 0D 1B 56 09 B6 87,,.ABC<..u.......\.......c.......y.......{.......{.…
1,,5890,2:16.599.944,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,5891,2:16.600.892,15.004.895 ms,,,,,[16 SOF],,[Frames: 1068 - 1083] ,
0,,5892,2:16.600.895,15.052.895 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 10 00 00 01 0D 1B 45 0B 10 00 00 01 0D 1B 7A 0B 10 00 00 01 0D 1B 54 15 10 00 00 01 0D 1B 74 16 10 00 00 01 0D 1C 54 0E 10 00 00 01 0D 1C 49 13 10 09 53 E4 40 08 0D 1C 6B 14 0A 0D,,ABC<......E.......z.......T.......t.......T......…
1,,5893,2:16.600.895,14.006.604 ms,,,05,01,   [15 IN-NAK],,,
